index,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,imdb_rating,cast,crew,director
69,227328294,Science Fiction (Sci-Fi),https://example.com/movie-70,MV202000070,science fiction (sci-fi) hindi cinema,hi,Eternal Quest Hindi Science Fiction (Sci-Fi) 6,Eternal Quest Hindi Science Fiction (Sci-Fi) 6 is a science fiction (sci-fi) movie in Hindi language.,56.645,Bollywood Studios,India,2020-03-19,909313176,158,Hindi,Released,Experience the Science Fiction (Sci-Fi) story,Eternal Quest Hindi Science Fiction (Sci-Fi) 6,8.2,59051,8.1,Lead Actor|Lead Actress,Main Unit,Neha Verma
70,140944331,Science Fiction (Sci-Fi),https://example.com/movie-71,MV202200071,science fiction (sci-fi) hindi cinema,hi,Final Signal Hindi Science Fiction (Sci-Fi) 7,Final Signal Hindi Science Fiction (Sci-Fi) 7 is a science fiction (sci-fi) movie in Hindi language.,52.345,Bollywood Studios,India,2022-05-21,281888662,144,Hindi,Released,Experience the Science Fiction (Sci-Fi) story,Final Signal Hindi Science Fiction (Sci-Fi) 7,7.4,169052,7.4,Lead Actor|Lead Actress,Main Unit,Kabir Khan
71,36709431,Science Fiction (Sci-Fi),https://example.com/movie-72,MV202400072,science fiction (sci-fi) hindi cinema,hi,Broken Quest Hindi Science Fiction (Sci-Fi) 8,Broken Quest Hindi Science Fiction (Sci-Fi) 8 is a science fiction (sci-fi) movie in Hindi language.,37.064,Hindi Vision Films,India,2024-07-23,110128293,155,Hindi,Released,Experience the Science Fiction (Sci-Fi) story,Broken Quest Hindi Science Fiction (Sci-Fi) 8,9.8,232823,9.7,Lead Actor|Lead Actress,Main Unit,Kabir Khan
72,308393439,Fantasy,https://example.com/movie-73,MV201800073,fantasy hindi cinema,hi,Eternal Legacy Hindi Fantasy 1,Eternal Legacy Hindi Fantasy 1 is a fantasy movie in Hindi language.,64.962,Mumbai Motion Pictures,India,2018-01-17,2467147512,126,Hindi,Released,Experience the Fantasy story,Eternal Legacy Hindi Fantasy 1,8.3,220423,8.1,Lead Actor|Lead Actress,Main Unit,Raj Mehta
73,270524512,Fantasy,https://example.com/movie-74,MV202000074,fantasy hindi cinema,hi,Dark Code Hindi Fantasy 2,Dark Code Hindi Fantasy 2 is a fantasy movie in Hindi language.,70.296,Bollywood Studios,India,2020-03-19,541049024,95,Hindi,Released,Experience the Fantasy story,Dark Code Hindi Fantasy 2,7.6,32544,7.4,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
74,93701678,Fantasy,https://example.com/movie-75,MV202200075,fantasy hindi cinema,hi,Dark Frontier Hindi Fantasy 3,Dark Frontier Hindi Fantasy 3 is a fantasy movie in Hindi language.,51.115,Hindi Vision Films,India,2022-05-21,655911746,150,Hindi,Released,Experience the Fantasy story,Dark Frontier Hindi Fantasy 3,9.7,83634,9.6,Lead Actor|Lead Actress,Main Unit,Raj Mehta
75,233349911,Fantasy,https://example.com/movie-76,MV202400076,fantasy hindi cinema,hi,Hidden Legacy Hindi Fantasy 4,Hidden Legacy Hindi Fantasy 4 is a fantasy movie in Hindi language.,49.309,Hindi Vision Films,India,2024-07-23,933399644,95,Hindi,Released,Experience the Fantasy story,Hidden Legacy Hindi Fantasy 4,8.0,54253,7.8,Lead Actor|Lead Actress,Main Unit,Raj Mehta
76,155114745,Fantasy,https://example.com/movie-77,MV202600077,fantasy hindi cinema,hi,Wild Chronicle Hindi Fantasy 5,Wild Chronicle Hindi Fantasy 5 is a fantasy movie in Hindi language.,68.682,Hindi Vision Films,India,2026-09-25,775573725,126,Hindi,Released,Experience the Fantasy story,Wild Chronicle Hindi Fantasy 5,9.7,86931,9.8,Lead Actor|Lead Actress,Main Unit,Raj Mehta
77,250494305,Fantasy,https://example.com/movie-78,MV200100078,fantasy hindi cinema,hi,Royal Chronicle Hindi Fantasy 6,Royal Chronicle Hindi Fantasy 6 is a fantasy movie in Hindi language.,51.464,Hindi Vision Films,India,2001-11-27,500988610,149,Hindi,Released,Experience the Fantasy story,Royal Chronicle Hindi Fantasy 6,7.1,235957,7.2,Lead Actor|Lead Actress,Main Unit,Neha Verma
78,219519008,Fantasy,https://example.com/movie-79,MV200300079,fantasy hindi cinema,hi,Dark Pulse Hindi Fantasy 7,Dark Pulse Hindi Fantasy 7 is a fantasy movie in Hindi language.,60.367,Bollywood Studios,India,2003-01-01,1536633056,132,Hindi,Released,Experience the Fantasy story,Dark Pulse Hindi Fantasy 7,7.0,114246,7.1,Lead Actor|Lead Actress,Main Unit,Raj Mehta
79,129117129,Fantasy,https://example.com/movie-80,MV200500080,fantasy hindi cinema,hi,Dark Pulse Hindi Fantasy 8,Dark Pulse Hindi Fantasy 8 is a fantasy movie in Hindi language.,64.767,Mumbai Motion Pictures,India,2005-03-03,387351387,132,Hindi,Released,Experience the Fantasy story,Dark Pulse Hindi Fantasy 8,9.6,218959,9.7,Lead Actor|Lead Actress,Main Unit,Raj Mehta
80,248890780,Animation,https://example.com/movie-81,MV202600081,animation hindi cinema,hi,Final Pulse Hindi Animation 1,Final Pulse Hindi Animation 1 is a animation movie in Hindi language.,38.611,Hindi Vision Films,India,2026-09-25,1742235460,113,Hindi,Released,Experience the Animation story,Final Pulse Hindi Animation 1,8.9,131153,8.7,Lead Actor|Lead Actress,Main Unit,Kabir Khan
81,52831676,Animation,https://example.com/movie-82,MV200100082,animation hindi cinema,hi,Eternal Storm Hindi Animation 2,Eternal Storm Hindi Animation 2 is a animation movie in Hindi language.,38.849,Mumbai Motion Pictures,India,2001-11-27,369821732,152,Hindi,Released,Experience the Animation story,Eternal Storm Hindi Animation 2,7.1,112890,7.1,Lead Actor|Lead Actress,Main Unit,Neha Verma
82,306748552,Animation,https://example.com/movie-83,MV200300083,animation hindi cinema,hi,Hidden Legacy Hindi Animation 3,Hidden Legacy Hindi Animation 3 is a animation movie in Hindi language.,64.927,Mumbai Motion Pictures,India,2003-01-01,2147239864,143,Hindi,Released,Experience the Animation story,Hidden Legacy Hindi Animation 3,9.5,52630,9.6,Lead Actor|Lead Actress,Main Unit,Neha Verma
83,68359289,Animation,https://example.com/movie-84,MV200500084,animation hindi cinema,hi,Rising Pulse Hindi Animation 4,Rising Pulse Hindi Animation 4 is a animation movie in Hindi language.,61.892,Bollywood Studios,India,2005-03-03,273437156,166,Hindi,Released,Experience the Animation story,Rising Pulse Hindi Animation 4,7.3,77349,7.5,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
84,257169471,Animation,https://example.com/movie-85,MV200700085,animation hindi cinema,hi,Royal Signal Hindi Animation 5,Royal Signal Hindi Animation 5 is a animation movie in Hindi language.,38.152,Mumbai Motion Pictures,India,2007-05-05,514338942,120,Hindi,Released,Experience the Animation story,Royal Signal Hindi Animation 5,9.1,214747,9.2,Lead Actor|Lead Actress,Main Unit,Neha Verma
85,279763687,Animation,https://example.com/movie-86,MV200900086,animation hindi cinema,hi,Wild Pulse Hindi Animation 6,Wild Pulse Hindi Animation 6 is a animation movie in Hindi language.,75.426,Bollywood Studios,India,2009-07-07,559527374,175,Hindi,Released,Experience the Animation story,Wild Pulse Hindi Animation 6,7.4,239141,7.5,Lead Actor|Lead Actress,Main Unit,Kabir Khan
86,58288088,Animation,https://example.com/movie-87,MV201100087,animation hindi cinema,hi,Eternal Quest Hindi Animation 7,Eternal Quest Hindi Animation 7 is a animation movie in Hindi language.,47.476,Bollywood Studios,India,2011-09-09,233152352,172,Hindi,Released,Experience the Animation story,Eternal Quest Hindi Animation 7,6.9,245192,7.1,Lead Actor|Lead Actress,Main Unit,Neha Verma
87,165752775,Animation,https://example.com/movie-88,MV201300088,animation hindi cinema,hi,Rising Chronicle Hindi Animation 8,Rising Chronicle Hindi Animation 8 is a animation movie in Hindi language.,80.865,Mumbai Motion Pictures,India,2013-11-11,1160269425,130,Hindi,Released,Experience the Animation story,Rising Chronicle Hindi Animation 8,8.1,15425,7.9,Lead Actor|Lead Actress,Main Unit,Neha Verma
88,38022717,Family,https://example.com/movie-89,MV200700089,family hindi cinema,hi,Eternal Frontier Hindi Family 1,Eternal Frontier Hindi Family 1 is a family movie in Hindi language.,49.967,Mumbai Motion Pictures,India,2007-05-05,304181736,154,Hindi,Released,Experience the Family story,Eternal Frontier Hindi Family 1,9.7,21126,9.6,Lead Actor|Lead Actress,Main Unit,Kabir Khan
89,123214754,Family,https://example.com/movie-90,MV200900090,family hindi cinema,hi,Silent Quest Hindi Family 2,Silent Quest Hindi Family 2 is a family movie in Hindi language.,86.364,Hindi Vision Films,India,2009-07-07,246429508,133,Hindi,Released,Experience the Family story,Silent Quest Hindi Family 2,9.2,134165,9.3,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
90,67420784,Family,https://example.com/movie-91,MV201100091,family hindi cinema,hi,Final Storm Hindi Family 3,Final Storm Hindi Family 3 is a family movie in Hindi language.,47.628,Bollywood Studios,India,2011-09-09,404524704,126,Hindi,Released,Experience the Family story,Final Storm Hindi Family 3,7.8,98859,7.9,Lead Actor|Lead Actress,Main Unit,Kabir Khan
91,254004576,Family,https://example.com/movie-92,MV201300092,family hindi cinema,hi,Hidden Journey Hindi Family 4,Hidden Journey Hindi Family 4 is a family movie in Hindi language.,98.221,Mumbai Motion Pictures,India,2013-11-11,508009152,174,Hindi,Released,Experience the Family story,Hidden Journey Hindi Family 4,8.3,46124,8.3,Lead Actor|Lead Actress,Main Unit,Raj Mehta
92,117981674,Family,https://example.com/movie-93,MV201500093,family hindi cinema,hi,Dark Legacy Hindi Family 5,Dark Legacy Hindi Family 5 is a family movie in Hindi language.,43.508,Mumbai Motion Pictures,India,2015-01-13,353945022,174,Hindi,Released,Experience the Family story,Dark Legacy Hindi Family 5,8.4,121168,8.2,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
93,168702025,Family,https://example.com/movie-94,MV201700094,family hindi cinema,hi,Wild Legacy Hindi Family 6,Wild Legacy Hindi Family 6 is a family movie in Hindi language.,51.26,Mumbai Motion Pictures,India,2017-03-15,674808100,120,Hindi,Released,Experience the Family story,Wild Legacy Hindi Family 6,9.1,77242,9.2,Lead Actor|Lead Actress,Main Unit,Kabir Khan
94,126066022,Family,https://example.com/movie-95,MV201900095,family hindi cinema,hi,Dark Code Hindi Family 7,Dark Code Hindi Family 7 is a family movie in Hindi language.,39.147,Mumbai Motion Pictures,India,2019-05-17,504264088,126,Hindi,Released,Experience the Family story,Dark Code Hindi Family 7,7.6,235779,7.7,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
95,149078147,Family,https://example.com/movie-96,MV202100096,family hindi cinema,hi,Hidden Pulse Hindi Family 8,Hidden Pulse Hindi Family 8 is a family movie in Hindi language.,63.691,Mumbai Motion Pictures,India,2021-07-19,1192625176,100,Hindi,Released,Experience the Family story,Hidden Pulse Hindi Family 8,9.6,128456,9.8,Lead Actor|Lead Actress,Main Unit,Neha Verma
96,129239717,Crime,https://example.com/movie-97,MV201500097,crime hindi cinema,hi,Dark Legacy Hindi Crime 1,Dark Legacy Hindi Crime 1 is a crime movie in Hindi language.,58.823,Bollywood Studios,India,2015-01-13,258479434,152,Hindi,Released,Experience the Crime story,Dark Legacy Hindi Crime 1,7.1,221035,7.1,Lead Actor|Lead Actress,Main Unit,Neha Verma
97,141847497,Crime,https://example.com/movie-98,MV201700098,crime hindi cinema,hi,Eternal Legacy Hindi Crime 2,Eternal Legacy Hindi Crime 2 is a crime movie in Hindi language.,58.597,Bollywood Studios,India,2017-03-15,283694994,100,Hindi,Released,Experience the Crime story,Eternal Legacy Hindi Crime 2,8.9,95671,8.8,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
98,31109503,Crime,https://example.com/movie-99,MV201900099,crime hindi cinema,hi,Silent Journey Hindi Crime 3,Silent Journey Hindi Crime 3 is a crime movie in Hindi language.,55.944,Hindi Vision Films,India,2019-05-17,248876024,142,Hindi,Released,Experience the Crime story,Silent Journey Hindi Crime 3,8.8,57331,8.7,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
99,319229328,Crime,https://example.com/movie-100,MV202100100,crime hindi cinema,hi,Final Chronicle Hindi Crime 4,Final Chronicle Hindi Crime 4 is a crime movie in Hindi language.,39.049,Bollywood Studios,India,2021-07-19,1596146640,145,Hindi,Released,Experience the Crime story,Final Chronicle Hindi Crime 4,7.0,133925,7.2,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
100,245003748,Crime,https://example.com/movie-101,MV202300101,crime hindi cinema,hi,Wild Legacy Hindi Crime 5,Wild Legacy Hindi Crime 5 is a crime movie in Hindi language.,77.74,Mumbai Motion Pictures,India,2023-09-21,980014992,101,Hindi,Released,Experience the Crime story,Wild Legacy Hindi Crime 5,8.8,75084,8.8,Lead Actor|Lead Actress,Main Unit,Neha Verma
101,220303636,Crime,https://example.com/movie-102,MV202500102,crime hindi cinema,hi,Final Signal Hindi Crime 6,Final Signal Hindi Crime 6 is a crime movie in Hindi language.,47.621,Hindi Vision Films,India,2025-11-23,1542125452,146,Hindi,Released,Experience the Crime story,Final Signal Hindi Crime 6,8.0,204976,8.2,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
102,73580385,Crime,https://example.com/movie-103,MV200000103,crime hindi cinema,hi,Eternal Quest Hindi Crime 7,Eternal Quest Hindi Crime 7 is a crime movie in Hindi language.,71.979,Mumbai Motion Pictures,India,2000-01-25,367901925,153,Hindi,Released,Experience the Crime story,Eternal Quest Hindi Crime 7,9.5,219054,9.5,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
103,237986970,Crime,https://example.com/movie-104,MV200200104,crime hindi cinema,hi,Golden Journey Hindi Crime 8,Golden Journey Hindi Crime 8 is a crime movie in Hindi language.,71.663,Mumbai Motion Pictures,India,2002-03-27,475973940,159,Hindi,Released,Experience the Crime story,Golden Journey Hindi Crime 8,7.0,215410,7.1,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
104,61022290,Biography (Biopic),https://example.com/movie-105,MV202300105,biography (biopic) hindi cinema,hi,Golden Signal Hindi Biography (Biopic) 1,Golden Signal Hindi Biography (Biopic) 1 is a biography (biopic) movie in Hindi language.,59.559,Bollywood Studios,India,2023-09-21,122044580,133,Hindi,Released,Experience the Biography (Biopic) story,Golden Signal Hindi Biography (Biopic) 1,7.8,246614,7.8,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
105,233249642,Biography (Biopic),https://example.com/movie-106,MV202500106,biography (biopic) hindi cinema,hi,Eternal Pulse Hindi Biography (Biopic) 2,Eternal Pulse Hindi Biography (Biopic) 2 is a biography (biopic) movie in Hindi language.,92.87,Hindi Vision Films,India,2025-11-23,466499284,115,Hindi,Released,Experience the Biography (Biopic) story,Eternal Pulse Hindi Biography (Biopic) 2,7.9,170819,7.9,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
106,123228876,Biography (Biopic),https://example.com/movie-107,MV200000107,biography (biopic) hindi cinema,hi,Final Quest Hindi Biography (Biopic) 3,Final Quest Hindi Biography (Biopic) 3 is a biography (biopic) movie in Hindi language.,48.961,Mumbai Motion Pictures,India,2000-01-25,739373256,161,Hindi,Released,Experience the Biography (Biopic) story,Final Quest Hindi Biography (Biopic) 3,8.6,127982,8.7,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
107,128399024,Biography (Biopic),https://example.com/movie-108,MV200200108,biography (biopic) hindi cinema,hi,Royal Signal Hindi Biography (Biopic) 4,Royal Signal Hindi Biography (Biopic) 4 is a biography (biopic) movie in Hindi language.,91.567,Hindi Vision Films,India,2002-03-27,256798048,99,Hindi,Released,Experience the Biography (Biopic) story,Royal Signal Hindi Biography (Biopic) 4,7.2,194023,7.3,Lead Actor|Lead Actress,Main Unit,Neha Verma
108,189397466,Biography (Biopic),https://example.com/movie-109,MV200400109,biography (biopic) hindi cinema,hi,Hidden Quest Hindi Biography (Biopic) 5,Hidden Quest Hindi Biography (Biopic) 5 is a biography (biopic) movie in Hindi language.,61.885,Hindi Vision Films,India,2004-05-01,1325782262,126,Hindi,Released,Experience the Biography (Biopic) story,Hidden Quest Hindi Biography (Biopic) 5,8.7,168375,8.7,Lead Actor|Lead Actress,Main Unit,Kabir Khan
109,26883394,Biography (Biopic),https://example.com/movie-110,MV200600110,biography (biopic) hindi cinema,hi,Royal Signal Hindi Biography (Biopic) 6,Royal Signal Hindi Biography (Biopic) 6 is a biography (biopic) movie in Hindi language.,98.113,Mumbai Motion Pictures,India,2006-07-03,161300364,125,Hindi,Released,Experience the Biography (Biopic) story,Royal Signal Hindi Biography (Biopic) 6,8.3,10127,8.3,Lead Actor|Lead Actress,Main Unit,Kabir Khan
110,82486031,Biography (Biopic),https://example.com/movie-111,MV200800111,biography (biopic) hindi cinema,hi,Final Pulse Hindi Biography (Biopic) 7,Final Pulse Hindi Biography (Biopic) 7 is a biography (biopic) movie in Hindi language.,43.221,Mumbai Motion Pictures,India,2008-09-05,164972062,141,Hindi,Released,Experience the Biography (Biopic) story,Final Pulse Hindi Biography (Biopic) 7,9.4,108947,9.3,Lead Actor|Lead Actress,Main Unit,Raj Mehta
111,94938693,Biography (Biopic),https://example.com/movie-112,MV201000112,biography (biopic) hindi cinema,hi,Broken Shadow Hindi Biography (Biopic) 8,Broken Shadow Hindi Biography (Biopic) 8 is a biography (biopic) movie in Hindi language.,94.016,Mumbai Motion Pictures,India,2010-11-07,189877386,160,Hindi,Released,Experience the Biography (Biopic) story,Broken Shadow Hindi Biography (Biopic) 8,8.2,170838,8.4,Lead Actor|Lead Actress,Main Unit,Raj Mehta
112,98114151,Historical,https://example.com/movie-113,MV200400113,historical hindi cinema,hi,Eternal Shadow Hindi Historical 1,Eternal Shadow Hindi Historical 1 is a historical movie in Hindi language.,89.852,Hindi Vision Films,India,2004-05-01,196228302,109,Hindi,Released,Experience the Historical story,Eternal Shadow Hindi Historical 1,9.6,209584,9.5,Lead Actor|Lead Actress,Main Unit,Ayan Sharma
113,113643570,Historical,https://example.com/movie-114,MV200600114,historical hindi cinema,hi,Golden Pulse Hindi Historical 2,Golden Pulse Hindi Historical 2 is a historical movie in Hindi language.,85.456,Bollywood Studios,India,2006-07-03,795504990,103,Hindi,Released,Experience the Historical story,Golden Pulse Hindi Historical 2,7.9,212398,7.8,Lead Actor|Lead Actress,Main Unit,Neha Verma
114,270029411,Historical,https://example.com/movie-115,MV200800115,historical hindi cinema,hi,Final Chronicle Hindi Historical 3,Final Chronicle Hindi Historical 3 is a historical movie in Hindi language.,51.266,Mumbai Motion Pictures,India,2008-09-05,810088233,121,Hindi,Released,Experience the Historical story,Final Chronicle Hindi Historical 3,7.6,76087,7.4,Lead Actor|Lead Actress,Main Unit,Neha Verma
115,122762254,Historical,https://example.com/movie-116,MV201000116,historical hindi cinema,hi,Final Shadow Hindi Historical 4,Final Shadow Hindi Historical 4 is a historical movie in Hindi language.,45.319,Mumbai Motion Pictures,India,2010-11-07,613811270,136,Hindi,Released,Experience the Historical story,Final Shadow Hindi Historical 4,7.6,56151,7.7,Lead Actor|Lead Actress,Main Unit,Kabir Khan
116,218154944,Historical,https://example.com/movie-117,MV201200117,historical hindi cinema,hi,Golden Chronicle Hindi Historical 5,Golden Chronicle Hindi Historical 5 is a historical movie in Hindi language.,63.994,Hindi Vision Films,India,2012-01-09,1745239552,169,Hindi,Released,Experience the Historical story,Golden Chronicle Hindi Historical 5,7.3,170807,7.3,Lead Actor|Lead Actress,Main Unit,Raj Mehta
